T_K,pair,category,Q11_m2,Q22_m2,Q11_A2,Q22_A2,Ast,Bst,Cst,source,notes
22700.0,Ar-Ar,neutral-neutral,1.7015230981213502e-19,1.9345347025187839e-19,17.015230981213502,19.345347025187838,1.1369429569629126,1.15,0.92,Aziz1990_TableI_II + LJ surrogate,HFDTCS2 full scattering integral not yet implemented
22700.0,Ar-Ar+,ion-neutral,9.174015075344547e-15,6.880513211256868e-15,917401.5075344547,688051.3211256869,0.7500002076243,1.2,0.85,MurphyTam2014 charge-exchange + Langevin elastic,Uses Aubreton1986 context; elastic represented with capture model
22700.0,e-Ar,electron-neutral,7.253718612691941e-20,7.253718612691941e-20,7.253718612691942,7.253718612691942,1.0,1.0,1.0,Milloy1977 + Frost1964,Omega22 assumed equal to Omega11
22900.0,Ar-Ar,neutral-neutral,1.6991947850397723e-19,1.932012273556438e-19,16.99194785039772,19.32012273556438,1.1370163624361738,1.15,0.92,Aziz1990_TableI_II + LJ surrogate,HFDTCS2 full scattering integral not yet implemented
22900.0,Ar-Ar+,ion-neutral,9.133866053167367e-15,6.850401411979253e-15,913386.6053167367,685040.1411979253,0.7500002049629058,1.2,0.85,MurphyTam2014 charge-exchange + Langevin elastic,Uses Aubreton1986 context; elastic represented with capture model
22900.0,e-Ar,electron-neutral,7.319931065572865e-20,7.319931065572865e-20,7.319931065572866,7.319931065572866,1.0,1.0,1.0,Milloy1977 + Frost1964,Omega22 assumed equal to Omega11
23100.0,Ar-Ar,neutral-neutral,1.696889862984808e-19,1.929515025253944e-19,16.96889862984808,19.29515025253944,1.137089134270595,1.15,0.92,Aziz1990_TableI_II + LJ surrogate,HFDTCS2 full scattering integral not yet implemented
23100.0,Ar-Ar+,ion-neutral,9.0942395814834e-15,6.820681526416063e-15,909423.9581483401,682068.1526416063,0.7500002023592512,1.2,0.85,MurphyTam2014 charge-exchange + Langevin elastic,Uses Aubreton1986 context; elastic represented with capture model
23100.0,e-Ar,electron-neutral,7.385713722716336e-20,7.385713722716336e-20,7.3857137227163365,7.3857137227163365,1.0,1.0,1.0,Milloy1977 + Frost1964,Omega22 assumed equal to Omega11
23300.0,Ar-Ar,neutral-neutral,1.6946078974709432e-19,1.9270424914653612e-19,16.946078974709433,19.270424914653614,1.1371612833513327,1.15,0.92,Aziz1990_TableI_II + LJ surrogate,HFDTCS2 full scattering integral not yet implemented
23300.0,Ar-Ar+,ion-neutral,9.055124422539374e-15,6.791345126223415e-15,905512.4422539374,679134.5126223415,0.7500001998115984,1.2,0.85,MurphyTam2014 charge-exchange + Langevin elastic,Uses Aubreton1986 context; elastic represented with capture model
23300.0,e-Ar,electron-neutral,7.450965032423406e-20,7.450965032423406e-20,7.450965032423406,7.450965032423406,1.0,1.0,1.0,Milloy1977 + Frost1964,Omega22 assumed equal to Omega11
23500.0,Ar-Ar,neutral-neutral,1.6923484657254453e-19,1.9245942185821148e-19,16.923484657254452,19.24594218582115,1.1372328202851028,1.15,0.92,Aziz1990_TableI_II + LJ surrogate,HFDTCS2 full scattering integral not yet implemented
23500.0,Ar-Ar+,ion-neutral,9.016509674041399e-15,6.76238403465326e-15,901650.9674041399,676238.4034653261,0.7500001973182834,1.2,0.85,MurphyTam2014 charge-exchange + Langevin elastic,Uses Aubreton1986 context; elastic represented with capture model
23500.0,e-Ar,electron-neutral,7.515703637429565e-20,7.515703637429565e-20,7.515703637429565,7.515703637429565,1.0,1.0,1.0,Milloy1977 + Frost1964,Omega22 assumed equal to Omega11
23700.0,Ar-Ar,neutral-neutral,1.6901111562760838e-19,1.9221697650924636e-19,16.90111156276084,19.221697650924636,1.1373037554096073,1.15,0.92,Aziz1990_TableI_II + LJ surrogate,HFDTCS2 full scattering integral not yet implemented
23700.0,Ar-Ar+,ion-neutral,8.978384756388925e-15,6.7337903169787574e-15,897838.4756388926,673379.0316978758,0.7500001948777103,1.2,0.85,MurphyTam2014 charge-exchange + Langevin elastic,Uses Aubreton1986 context; elastic represented with capture model
23700.0,e-Ar,electron-neutral,7.580341862883852e-20,7.580341862883852e-20,7.580341862883853,7.580341862883853,1.0,1.0,1.0,Milloy1977 + Frost1964,Omega22 assumed equal to Omega11
23900.0,Ar-Ar,neutral-neutral,1.6878955685567077e-19,1.9197687011600163e-19,16.878955685567078,19.197687011600163,1.1373740988025578,1.15,0.92,Aziz1990_TableI_II + LJ surrogate,HFDTCS2 full scattering integral not yet implemented
23900.0,Ar-Ar+,ion-neutral,8.940739400497566e-15,6.705556271361293e-15,894073.9400497567,670555.6271361293,0.7500001924883436,1.2,0.85,MurphyTam2014 charge-exchange + Langevin elastic,Uses Aubreton1986 context; elastic represented with capture model
23900.0,e-Ar,electron-neutral,7.644284644683689e-20,7.644284644683689e-20,7.6442846446836885,7.6442846446836885,1.0,1.0,1.0,Milloy1977 + Frost1964,Omega22 assumed equal to Omega11
24100.0,Ar-Ar,neutral-neutral,1.685701312529757e-19,1.9173906082203214e-19,16.85701312529757,19.173906082203214,1.1374438602903292,1.15,0.92,Aziz1990_TableI_II + LJ surrogate,HFDTCS2 full scattering integral not yet implemented
24100.0,Ar-Ar+,ion-neutral,8.903563636178784e-15,6.677674420135087e-15,890356.3636178784,667767.4420135088,0.7500001901486942,1.2,0.85,MurphyTam2014 charge-exchange + Langevin elastic,Uses Aubreton1986 context; elastic represented with capture model
24100.0,e-Ar,electron-neutral,7.707862668893622e-20,7.707862668893622e-20,7.707862668893623,7.707862668893623,1.0,1.0,1.0,Milloy1977 + Frost1964,Omega22 assumed equal to Omega11
24300.0,Ar-Ar,neutral-neutral,1.683528008324854e-19,1.9150350785946114e-19,16.83528008324854,19.150350785946113,1.1375130494562498,1.15,0.92,Aziz1990_TableI_II + LJ surrogate,HFDTCS2 full scattering integral not yet implemented
24300.0,Ar-Ar+,ion-neutral,8.866847781046518e-15,6.650137501487345e-15,886684.7781046518,665013.7501487345,0.7500001878573421,1.2,0.85,MurphyTam2014 charge-exchange + Langevin elastic,Uses Aubreton1986 context; elastic represented with capture model
24300.0,e-Ar,electron-neutral,7.771178586435714e-20,7.771178586435714e-20,7.771178586435715,7.771178586435715,1.0,1.0,1.0,Milloy1977 + Frost1964,Omega22 assumed equal to Omega11
24500.0,Ar-Ar,neutral-neutral,1.681375285892654e-19,1.9127017151198427e-19,16.81375285892654,19.127017151198427,1.1375816756485604,1.15,0.92,Aziz1990_TableI_II + LJ surrogate,HFDTCS2 full scattering integral not yet implemented
24500.0,Ar-Ar+,ion-neutral,8.830582429923302e-15,6.6229384615125175e-15,883058.2429923302,662293.8461512518,0.7500001856129032,1.2,0.85,MurphyTam2014 charge-exchange + Langevin elastic,Uses Aubreton1986 context; elastic represented with capture model
24500.0,e-Ar,electron-neutral,7.833767547793314e-20,7.833767547793314e-20,7.833767547793315,7.833767547793315,1.0,1.0,1.0,Milloy1977 + Frost1964,Omega22 assumed equal to Omega11
24700.0,Ar-Ar,neutral-neutral,1.6792427846732027e-19,1.9103901307942061e-19,16.79242784673203,19.10390130794206,1.1376497479880416,1.15,0.92,Aziz1990_TableI_II + LJ surrogate,HFDTCS2 full scattering integral not yet implemented
24700.0,Ar-Ar+,ion-neutral,8.794758444718737e-15,6.596070446621367e-15,879475.8444718737,659607.0446621367,0.7500001834140556,1.2,0.85,MurphyTam2014 charge-exchange + Langevin elastic,Uses Aubreton1986 context; elastic represented with capture model
24700.0,e-Ar,electron-neutral,7.896044311116339e-20,7.896044311116339e-20,7.896044311116339,7.896044311116339,1.0,1.0,1.0,Milloy1977 + Frost1964,Omega22 assumed equal to Omega11
24900.0,Ar-Ar,neutral-neutral,1.6771301532780723e-19,1.9080999484373548e-19,16.771301532780722,19.080999484373546,1.13771727537534,1.15,0.92,Aziz1990_TableI_II + LJ surrogate,HFDTCS2 full scattering integral not yet implemented
24900.0,Ar-Ar+,ion-neutral,8.759366944756308e-15,6.5695267962858755e-15,875936.6944756309,656952.6796285876,0.7500001812595196,1.2,0.85,MurphyTam2014 charge-exchange + Langevin elastic,Uses Aubreton1986 context; elastic represented with capture model
24900.0,e-Ar,electron-neutral,7.957963541926169e-20,7.957963541926169e-20,7.95796354192617,7.95796354192617,1.0,1.0,1.0,Milloy1977 + Frost1964,Omega22 assumed equal to Omega11
25100.0,Ar-Ar,neutral-neutral,1.6750370491856025e-19,1.9058308003646168e-19,16.750370491856025,19.058308003646168,1.1377842664980011,1.15,0.92,Aziz1990_TableI_II + LJ surrogate,HFDTCS2 full scattering integral not yet implemented
25100.0,Ar-Ar+,ion-neutral,8.724399297524764e-15,6.5433010361027955e-15,872439.9297524764,654330.1036102796,0.7500001791480616,1.2,0.85,MurphyTam2014 charge-exchange + Langevin elastic,Uses Aubreton1986 context; elastic represented with capture model
25100.0,e-Ar,electron-neutral,8.01934838182521e-20,8.01934838182521e-20,8.01934838182521,8.01934838182521,1.0,1.0,1.0,Milloy1977 + Frost1964,Omega22 assumed equal to Omega11
25300.0,Ar-Ar,neutral-neutral,1.6729631384486055e-19,1.903582328074511e-19,16.729631384486055,19.03582328074511,1.1378507298372196,1.15,0.92,Aziz1990_TableI_II + LJ surrogate,HFDTCS2 full scattering integral not yet implemented
25300.0,Ar-Ar+,ion-neutral,8.689847109832535e-15,6.517386871159463e-15,868984.7109832537,651738.6871159463,0.7500001770784965,1.2,0.85,MurphyTam2014 charge-exchange + Langevin elastic,Uses Aubreton1986 context; elastic represented with capture model
25300.0,e-Ar,electron-neutral,8.080446976738642e-20,8.080446976738642e-20,8.080446976738642,8.080446976738642,1.0,1.0,1.0,Milloy1977 + Frost1964,Omega22 assumed equal to Omega11
25500.0,Ar-Ar,neutral-neutral,1.6709080954139299e-19,1.9013541819489288e-19,16.7090809541393,19.013541819489287,1.1379166736743298,1.15,0.92,Aziz1990_TableI_II + LJ surrogate,HFDTCS2 full scattering integral not yet implemented
25500.0,Ar-Ar+,ion-neutral,8.655702219344531e-15,6.491778179686233e-15,865570.2219344531,649177.8179686234,0.7500001750496721,1.2,0.85,MurphyTam2014 charge-exchange + Langevin elastic,Uses Aubreton1986 context; elastic represented with capture model
25500.0,e-Ar,electron-neutral,8.140846875042852e-20,8.140846875042852e-20,8.140846875042852,8.140846875042852,1.0,1.0,1.0,Milloy1977 + Frost1964,Omega22 assumed equal to Omega11
25700.0,Ar-Ar,neutral-neutral,1.6688716024533172e-19,1.8991460209653647e-19,16.68871602453317,18.99146020965365,1.137982106097038,1.15,0.92,Aziz1990_TableI_II + LJ surrogate,HFDTCS2 full scattering integral not yet implemented
25700.0,Ar-Ar+,ion-neutral,8.62195668648165e-15,6.466469006981251e-15,862195.6686481651,646646.9006981251,0.7500001730604858,1.2,0.85,MurphyTam2014 charge-exchange + Langevin elastic,Uses Aubreton1986 context; elastic represented with capture model
25700.0,e-Ar,electron-neutral,8.200951657599022e-20,8.200951657599022e-20,8.200951657599022,8.200951657599022,1.0,1.0,1.0,Milloy1977 + Frost1964,Omega22 assumed equal to Omega11
25900.0,Ar-Ar,neutral-neutral,1.6668533497050044e-19,1.8969575124206277e-19,16.668533497050046,18.969575124206276,1.138047035005417,1.15,0.92,Aziz1990_TableI_II + LJ surrogate,HFDTCS2 full scattering integral not yet implemented
25900.0,Ar-Ar+,ion-neutral,8.588602786665288e-15,6.4414535595936735e-15,858860.2786665289,644145.3559593674,0.7500001711098702,1.2,0.85,MurphyTam2014 charge-exchange + Langevin elastic,Uses Aubreton1986 context; elastic represented with capture model
25900.0,e-Ar,electron-neutral,8.260684018349295e-20,8.260684018349295e-20,8.260684018349295,8.260684018349295,1.0,1.0,1.0,Milloy1977 + Frost1964,Omega22 assumed equal to Omega11
26100.0,Ar-Ar,neutral-neutral,1.6648530348255756e-19,1.894788331665492e-19,16.648530348255754,18.94788331665492,1.1381114681176687,1.15,0.92,Aziz1990_TableI_II + LJ surrogate,HFDTCS2 full scattering integral not yet implemented
26100.0,Ar-Ar+,ion-neutral,8.555633002889198e-15,6.416726199752521e-15,855563.3002889198,641672.6199752522,0.7500001691967879,1.2,0.85,MurphyTam2014 charge-exchange + Langevin elastic,Uses Aubreton1986 context; elastic represented with capture model
26100.0,e-Ar,electron-neutral,8.319815619563408e-20,8.319815619563408e-20,8.319815619563409,8.319815619563409,1.0,1.0,1.0,Milloy1977 + Frost1964,Omega22 assumed equal to Omega11
26300.0,Ar-Ar,neutral-neutral,1.662870362751572e-19,1.8926381618497673e-19,16.62870362751572,18.926381618497672,1.138175412975667,1.15,0.92,Aziz1990_TableI_II + LJ surrogate,HFDTCS2 full scattering integral not yet implemented
26300.0,Ar-Ar+,ion-neutral,8.523040018602563e-15,6.392281440029066e-15,852304.0018602563,639228.1440029066,0.750000167320245,1.2,0.85,MurphyTam2014 charge-exchange + Langevin elastic,Uses Aubreton1986 context; elastic represented with capture model
26300.0,e-Ar,electron-neutral,8.378619629762556e-20,8.378619629762556e-20,8.378619629762557,8.378619629762557,1.0,1.0,1.0,Milloy1977 + Frost1964,Omega22 assumed equal to Omega11
26500.0,Ar-Ar,neutral-neutral,1.660905045470407e-19,1.8905066936773097e-19,16.609050454704068,18.905066936773096,1.138238876950292,1.15,0.92,Aziz1990_TableI_II + LJ surrogate,HFDTCS2 full scattering integral not yet implemented
26500.0,Ar-Ar+,ion-neutral,8.490816710889124e-15,6.368113938221092e-15,849081.6710889124,636811.3938221092,0.7500001654792816,1.2,0.85,MurphyTam2014 charge-exchange + Langevin elastic,Uses Aubreton1986 context; elastic represented with capture model
26500.0,e-Ar,electron-neutral,8.436965342032131e-20,8.436965342032131e-20,8.436965342032131,8.436965342032131,1.0,1.0,1.0,Milloy1977 + Frost1964,Omega22 assumed equal to Omega11
26700.0,Ar-Ar,neutral-neutral,1.65895680180016e-19,1.8883936251705114e-19,16.5895680180016,18.883936251705116,1.1383018672465648,1.15,0.92,Aziz1990_TableI_II + LJ surrogate,HFDTCS2 full scattering integral not yet implemented
26700.0,Ar-Ar+,ion-neutral,8.458956143927983e-15,6.3442184924483985e-15,845895.6143927983,634421.8492448399,0.7500001636729625,1.2,0.85,MurphyTam2014 charge-exchange + Langevin elastic,Uses Aubreton1986 context; elastic represented with capture model
26700.0,e-Ar,electron-neutral,8.494849301040146e-20,8.494849301040146e-20,8.494849301040146,8.494849301040146,1.0,1.0,1.0,Milloy1977 + Frost1964,Omega22 assumed equal to Omega11
26900.0,Ar-Ar,neutral-neutral,1.6570253571778382e-19,1.886298661443833e-19,16.57025357177838,18.86298661443833,1.1383643909085868,1.15,0.92,Aziz1990_TableI_II + LJ surrogate,HFDTCS2 full scattering integral not yet implemented
26900.0,Ar-Ar+,ion-neutral,8.427451562722021e-15,6.3205900364492144e-15,842745.1562722021,632059.0036449215,0.7500001619003904,1.2,0.85,MurphyTam2014 charge-exchange + Langevin elastic,Uses Aubreton1986 context; elastic represented with capture model
26900.0,e-Ar,electron-neutral,8.552372871379575e-20,8.552372871379575e-20,8.552372871379575,8.552372871379575,1.0,1.0,1.0,Milloy1977 + Frost1964,Omega22 assumed equal to Omega11
27100.0,Ar-Ar,neutral-neutral,1.6551104434557197e-19,1.8842215144859713e-19,16.551104434557196,18.84221514485971,1.1384264548243008,1.15,0.92,Aziz1990_TableI_II + LJ surrogate,HFDTCS2 full scattering integral not yet implemented
27100.0,Ar-Ar+,ion-neutral,8.39629638708156e-15,6.297223635067846e-15,839629.6387081561,629722.3635067847,0.7500001601606964,1.2,0.85,MurphyTam2014 charge-exchange + Langevin elastic,Uses Aubreton1986 context; elastic represented with capture model
27100.0,e-Ar,electron-neutral,8.609351970393105e-20,8.609351970393105e-20,8.609351970393107,8.609351970393107,1.0,1.0,1.0,Milloy1977 + Frost1964,Omega22 assumed equal to Omega11
27300.0,Ar-Ar,neutral-neutral,1.6532117987054144e-19,1.882161902950268e-19,16.532117987054143,18.82161902950268,1.1384880657300767,1.15,0.92,Aziz1990_TableI_II + LJ surrogate,HFDTCS2 full scattering integral not yet implemented
27300.0,Ar-Ar+,ion-neutral,8.365484205850898e-15,6.274114479924561e-15,836548.4205850898,627411.4479924561,0.750000158453038,1.2,0.85,MurphyTam2014 charge-exchange + Langevin elastic,Uses Aubreton1986 context; elastic represented with capture model
27300.0,e-Ar,electron-neutral,8.665979591572266e-20,8.665979591572266e-20,8.665979591572267,8.665979591572267,1.0,1.0,1.0,Milloy1977 + Frost1964,Omega22 assumed equal to Omega11
27500.0,Ar-Ar,neutral-neutral,1.6513291670292944e-19,1.8801195519529893e-19,16.513291670292944,18.80119551952989,1.1385492302151266,1.15,0.92,Aziz1990_TableI_II + LJ surrogate,HFDTCS2 full scattering integral not yet implemented
27500.0,Ar-Ar+,ion-neutral,8.335008771366105e-15,6.251257885258918e-15,833500.8771366106,625125.7885258918,0.7500001567766004,1.2,0.85,MurphyTam2014 charge-exchange + Langevin elastic,Uses Aubreton1986 context; elastic represented with capture model
27500.0,e-Ar,electron-neutral,8.722221805640998e-20,8.722221805640998e-20,8.722221805640999,8.722221805640999,1.0,1.0,1.0,Milloy1977 + Frost1964,Omega22 assumed equal to Omega11
27700.0,Ar-Ar,neutral-neutral,1.649462298378968e-19,1.8780941928791333e-19,16.494622983789682,18.780941928791332,1.138609954725765,1.15,0.92,Aziz1990_TableI_II + LJ surrogate,HFDTCS2 full scattering integral not yet implemented
27700.0,Ar-Ar+,ion-neutral,8.3048639941333e-15,6.228649283938494e-15,830486.39941333,622864.9283938494,0.7500001551305981,1.2,0.85,MurphyTam2014 charge-exchange + Langevin elastic,Uses Aubreton1986 context; elastic represented with capture model
27700.0,e-Ar,electron-neutral,8.777860136960887e-20,8.777860136960887e-20,8.777860136960888,8.777860136960888,1.0,1.0,1.0,Milloy1977 + Frost1964,Omega22 assumed equal to Omega11
27900.0,Ar-Ar,neutral-neutral,1.647610948380481e-19,1.87608556319542e-19,16.476109483804812,18.7608556319542,1.1386702455695126,1.15,0.92,Aziz1990_TableI_II + LJ surrogate,HFDTCS2 full scattering integral not yet implemented
27900.0,Ar-Ar+,ion-neutral,8.275043937717276e-15,6.206284223625302e-15,827504.3937717277,620628.4223625303,0.750000153514272,1.2,0.85,MurphyTam2014 charge-exchange + Langevin elastic,Uses Aubreton1986 context; elastic represented with capture model
27900.0,e-Ar,electron-neutral,8.833224225924853e-20,8.833224225924853e-20,8.833224225924853,8.833224225924853,1.0,1.0,1.0,Milloy1977 + Frost1964,Omega22 assumed equal to Omega11
28100.0,Ar-Ar,neutral-neutral,1.6457748781659556e-19,1.8740934062701593e-19,16.457748781659557,18.740934062701594,1.1387301089190527,1.15,0.92,Aziz1990_TableI_II + LJ surrogate,HFDTCS2 full scattering integral not yet implemented
28100.0,Ar-Ar+,ion-neutral,8.245542813830412e-15,6.1841583630924075e-15,824554.2813830413,618415.8363092408,0.7500001519268805,1.2,0.85,MurphyTam2014 charge-exchange + Langevin elastic,Uses Aubreton1986 context; elastic represented with capture model
28100.0,e-Ar,electron-neutral,8.888189049244705e-20,8.888189049244705e-20,8.888189049244705,8.888189049244705,1.0,1.0,1.0,Milloy1977 + Frost1964,Omega22 assumed equal to Omega11
28300.0,Ar-Ar,neutral-neutral,1.6439538542113773e-19,1.8721174711996953e-19,16.439538542113773,18.721174711996955,1.1387895508160542,1.15,0.92,Aziz1990_TableI_II + LJ surrogate,HFDTCS2 full scattering integral not yet implemented
28300.0,Ar-Ar+,ion-neutral,8.21635497761289e-15,6.162267468684159e-15,821635.497761289,616226.746868416,0.7500001503677112,1.2,0.85,MurphyTam2014 charge-exchange + Langevin elastic,Uses Aubreton1986 context; elastic represented with capture model
28300.0,e-Ar,electron-neutral,8.942519154041816e-20,8.942519154041816e-20,8.942519154041817,8.942519154041817,1.0,1.0,1.0,Milloy1977 + Frost1964,Omega22 assumed equal to Omega11
28500.0,Ar-Ar,neutral-neutral,1.6421476481802763e-19,1.8701575126411348e-19,16.421476481802763,18.70157512641135,1.1388485771748507,1.15,0.92,Aziz1990_TableI_II + LJ surrogate,HFDTCS2 full scattering integral not yet implemented
28500.0,Ar-Ar+,ion-neutral,8.187474923095403e-15,6.140607410913154e-15,818747.4923095403,614060.7410913154,0.7500001488360714,1.2,0.85,MurphyTam2014 charge-exchange + Langevin elastic,Uses Aubreton1986 context; elastic represented with capture model
28500.0,e-Ar,electron-neutral,8.996615257269576e-20,8.996615257269576e-20,8.996615257269577,8.996615257269577,1.0,1.0,1.0,Milloy1977 + Frost1964,Omega22 assumed equal to Omega11
28700.0,Ar-Ar,neutral-neutral,1.640356036773034e-19,1.8682132906511004e-19,16.40356036773034,18.682132906511004,1.1389071937859998,1.15,0.92,Aziz1990_TableI_II + LJ surrogate,HFDTCS2 full scattering integral not yet implemented
28700.0,Ar-Ar+,ion-neutral,8.15889727883605e-15,6.1191741611879035e-15,815889.727883605,611917.4161187904,0.7500001473312906,1.2,0.85,MurphyTam2014 charge-exchange + Langevin elastic,Uses Aubreton1986 context; elastic represented with capture model
28700.0,e-Ar,electron-neutral,9.05031853895327e-20,9.05031853895327e-20,9.05031853895327,9.05031853895327,1.0,1.0,1.0,Milloy1977 + Frost1964,Omega22 assumed equal to Omega11
28900.0,Ar-Ar,neutral-neutral,1.6385788015815907e-19,1.8662845705302417e-19,16.38578801581591,18.662845705302416,1.138965406319711,1.15,0.92,Aziz1990_TableI_II + LJ surrogate,HFDTCS2 full scattering integral not yet implemented
28900.0,Ar-Ar+,ion-neutral,8.130616803723553e-15,6.097963788665272e-15,813061.6803723553,609796.3788665272,0.7500001458527239,1.2,0.85,MurphyTam2014 charge-exchange + Langevin elastic,Uses Aubreton1986 context; elastic represented with capture model
28900.0,e-Ar,electron-neutral,9.103413936535364e-20,9.103413936535364e-20,9.103413936535365,9.103413936535365,1.0,1.0,1.0,Milloy1977 + Frost1964,Omega22 assumed equal to Omega11
29100.0,Ar-Ar,neutral-neutral,1.636815728949309e-19,1.8643711226732715e-19,16.36815728949309,18.643711226732716,1.139023220329165,1.15,0.92,Aziz1990_TableI_II + LJ surrogate,HFDTCS2 full scattering integral not yet implemented
29100.0,Ar-Ar+,ion-neutral,8.102628382939551e-15,6.076972457222048e-15,810262.8382939552,607697.2457222048,0.7500001443997342,1.2,0.85,MurphyTam2014 charge-exchange + Langevin elastic,Uses Aubreton1986 context; elastic represented with capture model
29100.0,e-Ar,electron-neutral,9.156195011396203e-20,9.156195011396203e-20,9.156195011396203,9.156195011396203,1.0,1.0,1.0,Milloy1977 + Frost1964,Omega22 assumed equal to Omega11
29300.0,Ar-Ar,neutral-neutral,1.6350666098357904e-19,1.8624727224242806e-19,16.350666098357905,18.624727224242804,1.1390806412537093,1.15,0.92,Aziz1990_TableI_II + LJ surrogate,HFDTCS2 full scattering integral not yet implemented
29300.0,Ar-Ar+,ion-neutral,8.074927024072465e-15,6.0561964225405636e-15,807492.7024072466,605619.6422540564,0.7500001429717212,1.2,0.85,MurphyTam2014 charge-exchange + Langevin elastic,Uses Aubreton1986 context; elastic represented with capture model
29300.0,e-Ar,electron-neutral,9.208654304181256e-20,9.208654304181256e-20,9.208654304181257,9.208654304181257,1.0,1.0,1.0,Milloy1977 + Frost1964,Omega22 assumed equal to Omega11
29500.0,Ar-Ar,neutral-neutral,1.6333312396864271e-19,1.8605891499371212e-19,16.333312396864272,18.60589149937121,1.1391376744219524,1.15,0.92,Aziz1990_TableI_II + LJ surrogate,HFDTCS2 full scattering integral not yet implemented
29500.0,Ar-Ar+,ion-neutral,8.047507853376867e-15,6.035632029302904e-15,804750.7853376868,603563.2029302905,0.7500001415680823,1.2,0.85,MurphyTam2014 charge-exchange + Langevin elastic,Uses Aubreton1986 context; elastic represented with capture model
29500.0,e-Ar,electron-neutral,9.260851643359994e-20,9.260851643359994e-20,9.260851643359995,9.260851643359995,1.0,1.0,1.0,Milloy1977 + Frost1964,Omega22 assumed equal to Omega11
29700.0,Ar-Ar,neutral-neutral,1.631609418306499e-19,1.8587201900406486e-19,16.31609418306499,18.587201900406487,1.1391943250547518,1.15,0.92,Aziz1990_TableI_II + LJ surrogate,HFDTCS2 full scattering integral not yet implemented
29700.0,Ar-Ar+,ion-neutral,8.020366112171209e-15,6.015275708489541e-15,802036.6112171209,601527.5708489541,0.7500001401882556,1.2,0.85,MurphyTam2014 charge-exchange + Langevin elastic,Uses Aubreton1986 context; elastic represented with capture model
29700.0,e-Ar,electron-neutral,9.312019334471271e-20,9.312019334471271e-20,9.312019334471271,9.312019334471271,1.0,1.0,1.0,Milloy1977 + Frost1964,Omega22 assumed equal to Omega11
29900.0,Ar-Ar,neutral-neutral,1.6299009497396215e-19,1.8568656321086088e-19,16.299009497396217,18.568656321086088,1.1392505982681003,1.15,0.92,Aziz1990_TableI_II + LJ surrogate,HFDTCS2 full scattering integral not yet implemented
29900.0,Ar-Ar+,ion-neutral,7.993497153368773e-15,5.9951239747772016e-15,799349.7153368774,599512.3974777202,0.7500001388316779,1.2,0.85,MurphyTam2014 charge-exchange + Langevin elastic,Uses Aubreton1986 context; elastic represented with capture model
29900.0,e-Ar,electron-neutral,9.363250330549879e-20,9.363250330549879e-20,9.36325033054988,9.36325033054988,1.0,1.0,1.0,Milloy1977 + Frost1964,Omega22 assumed equal to Omega11
30000.0,Ar-Ar,neutral-neutral,1.6290516626546588e-19,1.8559436892702825e-19,16.290516626546587,18.559436892702827,1.1392785949132433,1.15,0.92,Aziz1990_TableI_II + LJ surrogate,HFDTCS2 full scattering integral not yet implemented
30000.0,Ar-Ar+,ion-neutral,7.980163544843281e-15,5.985123761187328e-15,798016.3544843282,598512.3761187328,0.7500001381619388,1.2,0.85,MurphyTam2014 charge-exchange + Langevin elastic,Uses Aubreton1986 context; elastic represented with capture model
30000.0,e-Ar,electron-neutral,9.388758659096465e-20,9.388758659096465e-20,9.388758659096466,9.388758659096466,1.0,1.0,1.0,Milloy1977 + Frost1964,Omega22 assumed equal to Omega11
